kkt_passes fraction_solved
2867527.0 0.4497354497354497
2879125.0 0.4523809523809524
2879252.0 0.455026455026455
2979252.0 0.455026455026455
2979252.0 0.4576719576719577
3033315.0 0.4603174603174603
3045217.0 0.46296296296296297
3047988.0 0.4656084656084656
3048682.0 0.46825396825396826
3049171.0 0.4708994708994709
3149171.0 0.4708994708994709
3249171.0 0.4708994708994709
3249336.0 0.47354497354497355
3349336.0 0.47354497354497355
3349620.0 0.47619047619047616
3369537.0 0.47883597883597884
3371181.0 0.48148148148148145
3372059.0 0.48412698412698413
3375508.0 0.48677248677248675
3475508.0 0.48677248677248675
3485585.0 0.4894179894179894
3585585.0 0.4894179894179894
3685585.0 0.4894179894179894
3686513.0 0.49206349206349204
3704579.0 0.4947089947089947
3705148.0 0.4973544973544973
3706029.0 0.5
