kkt_passes fraction_solved
3460227.0 0.5079365079365079
3470132.0 0.5105820105820106
3472954.0 0.5132275132275133
3478676.0 0.5158730158730159
3480363.0 0.5185185185185185
3480488.0 0.5211640211640212
3481058.0 0.5238095238095238
3481351.0 0.5264550264550265
3481635.0 0.5291005291005291
3481635.0 0.5317460317460317
3484716.0 0.5343915343915344
3532571.0 0.5370370370370371
3538853.0 0.5396825396825397
3616013.0 0.5423280423280423
3617728.0 0.544973544973545
3618129.0 0.5476190476190477
3618209.0 0.5502645502645502
3618209.0 0.5529100529100529
3618209.0 0.5555555555555556
3624255.0 0.5582010582010583
3626218.0 0.5608465608465608
3698103.0 0.5634920634920635
3798103.0 0.5634920634920635
3798387.0 0.5661375661375662
3799190.0 0.5687830687830688
3799190.0 0.5714285714285714
3799292.0 0.5740740740740741
3801963.0 0.5767195767195767
3901963.0 0.5767195767195767
3924529.0 0.5793650793650794
3936373.0 0.582010582010582
3940077.0 0.5846560846560847
4040077.0 0.5846560846560847
4043682.0 0.5873015873015873
4069144.0 0.58994708994709
4069786.0 0.5925925925925926
4072849.0 0.5952380952380952
4090739.0 0.5978835978835979
4095058.0 0.6005291005291006
4095228.0 0.6031746031746031
4097109.0 0.6058201058201058
4098492.0 0.6084656084656085
4098692.0 0.6111111111111112
4100718.0 0.6137566137566137
4100926.0 0.6164021164021164
4101651.0 0.6190476190476191
4102966.0 0.6216931216931217
4139639.0 0.6243386243386243
4239639.0 0.6243386243386243
4239639.0 0.626984126984127
4243679.0 0.6296296296296297
4252619.0 0.6322751322751323
4352619.0 0.6322751322751323
4354454.0 0.6349206349206349
4359516.0 0.6375661375661376
4459516.0 0.6375661375661376
4461166.0 0.6402116402116402
4466712.0 0.6428571428571429
4466796.0 0.6455026455026455
4466957.0 0.6481481481481481
4468679.0 0.6507936507936508
4468882.0 0.6534391534391535
4472529.0 0.656084656084656
4472529.0 0.6587301587301587
4472854.0 0.6613756613756614
4474018.0 0.6640211640211641
4480392.0 0.6666666666666666
4498725.0 0.6693121693121693
4598725.0 0.6693121693121693
4599383.0 0.671957671957672
4605554.0 0.6746031746031746
4606501.0 0.6772486772486772
4607786.0 0.6798941798941799
4610418.0 0.6825396825396826
4618113.0 0.6851851851851852
4618839.0 0.6878306878306878
4619570.0 0.6904761904761905
4719570.0 0.6904761904761905
4719956.0 0.6931216931216931
4720454.0 0.6957671957671958
4720818.0 0.6984126984126984
4721714.0 0.701058201058201
4722529.0 0.7037037037037037
4755840.0 0.7063492063492064
4769190.0 0.708994708994709
4770223.0 0.7116402116402116
4870223.0 0.7116402116402116
4970223.0 0.7116402116402116
4970347.0 0.7142857142857143
5000792.0 0.716931216931217
5000792.0 0.7195767195767195
5004165.0 0.7222222222222222
5005810.0 0.7248677248677249
5014534.0 0.7275132275132276
5014898.0 0.7301587301587301
5017569.0 0.7328042328042328
5018461.0 0.7354497354497355
5018862.0 0.7380952380952381
5021463.0 0.7407407407407407
5021719.0 0.7433862433862434
5022567.0 0.746031746031746
5024105.0 0.7486772486772487
5024266.0 0.7513227513227513
5124266.0 0.7513227513227513
5126279.0 0.753968253968254
5126601.0 0.7566137566137566
5126683.0 0.7592592592592593
5127608.0 0.7619047619047619
5129076.0 0.7645502645502645
5130781.0 0.7671957671957672
5131864.0 0.7698412698412699
5151284.0 0.7724867724867724
5154007.0 0.7751322751322751
5237311.0 0.7777777777777778
5283472.0 0.7804232804232805
5284476.0 0.783068783068783
5285250.0 0.7857142857142857
5287977.0 0.7883597883597884
5387977.0 0.7883597883597884
5390450.0 0.791005291005291
5408887.0 0.7936507936507936
5508887.0 0.7936507936507936
5512950.0 0.7962962962962963
5513599.0 0.798941798941799
5516847.0 0.8015873015873016
5518064.0 0.8042328042328042
5521027.0 0.8068783068783069
5521068.0 0.8095238095238095
5521756.0 0.8121693121693122
5529744.0 0.8148148148148148
5575382.0 0.8174603174603174
5584562.0 0.8201058201058201
5623821.0 0.8227513227513228
5623821.0 0.8253968253968254
5664888.0 0.828042328042328
5665774.0 0.8306878306878307
5666595.0 0.8333333333333334
5669895.0 0.8359788359788359
5674805.0 0.8386243386243386
5687889.0 0.8412698412698413
5688010.0 0.843915343915344
5788010.0 0.843915343915344
5806504.0 0.8465608465608465
5811118.0 0.8492063492063492
5814223.0 0.8518518518518519
5862332.0 0.8544973544973545
5863461.0 0.8571428571428571
5871569.0 0.8597883597883598
5873149.0 0.8624338624338624
5873430.0 0.8650793650793651
5873511.0 0.8677248677248677
5874838.0 0.8703703703703703
5974838.0 0.8703703703703703
5977523.0 0.873015873015873
5977768.0 0.8756613756613757
5978065.0 0.8783068783068783
6006021.0 0.8809523809523809
6006021.0 0.8835978835978836
6042225.0 0.8862433862433863
6046117.0 0.8888888888888888
6146117.0 0.8888888888888888
6146823.0 0.8915343915343915
